Year,City,Sport,Athlete,Country,Gender,Event,Medal,,
2010,Vancouver,Ice Hockey,"RANTAMAKI, Karoliina",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"RATY, Noora",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"SAARINEN, Mari",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"SIRVIO, Saija",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"TIKKINEN, Nina",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"TUOMINEN, Minnamari",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"TUOMINEN, Saara",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"VALIMAKI, Linda",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"VANHATALO, Anna",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"VOUTILAINEN, Marjo",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Skiing,"SAARINEN, Aino-Kaisa",FIN,Women,30KM,Bronze,,
2010,Vancouver,Skiing,"KUITUNEN, Virpi",FIN,Women,4X5KM Relay,Bronze,,
2010,Vancouver,Skiing,"MURANEN, Pirjo",FIN,Women,4X5KM Relay,Bronze,,
2010,Vancouver,Skiing,"ROPONEN, Riitta-Liisa",FIN,Women,4X5KM Relay,Bronze,,
2010,Vancouver,Skiing,"SAARINEN, Aino-Kaisa",FIN,Women,4X5KM Relay,Bronze,,
2010,Vancouver,Skiing,"PIIROINEN, Peetu",FIN,Men,Half-Pipe,Silver,,
2010,Vancouver,Biathlon,"JAY, Vincent",FRA,Men,10KM,Gold,,
2010,Vancouver,Biathlon,"BRUNET, Marie Laure",FRA,Women,10KM Pursuit,Bronze,,
2010,Vancouver,Biathlon,"JAY, Vincent",FRA,Men,12.5Km Pursuit,Bronze,,
2010,Vancouver,Biathlon,"FOURCADE, Martin",FRA,Men,15KM Mass Start,Silver,,
2010,Vancouver,Biathlon,"BAILLY, Sandrine",FRA,Women,4X6KM Relay,Silver,,
2010,Vancouver,Biathlon,"BECAERT, Sylvie",FRA,Women,4X6KM Relay,Silver,,
2010,Vancouver,Biathlon,"BRUNET, Marie Laure",FRA,Women,4X6KM Relay,Silver,,
2010,Vancouver,Biathlon,"DORIN, Marie",FRA,Women,4X6KM Relay,Silver,,
2010,Vancouver,Biathlon,"DORIN, Marie",FRA,Women,7.5KM,Bronze,,
2010,Vancouver,Skiing,"JOSSERAND, Marion",FRA,Women,Ski Cross,Bronze,,
2010,Vancouver,Skiing,"LAMY CHAPPUIS, Jason",FRA,Men,"Individual, Ski Jumping K90 (70M)",Gold,,
2010,Vancouver,Skiing,"BOZZETTO, Mathieu",FRA,Men,Giant Parallel Slalom,Bronze,,
2010,Vancouver,Skiing,"RAMOIN, Tony",FRA,Men,Snowboard Cross,Bronze,,
2010,Vancouver,Skiing,"ANTHONIOZ, Deborah",FRA,Women,Snowboard Cross,Silver,,
2010,Vancouver,Bobsleigh,"WILLIAMS, Amy",GBR,Women,Individual,Gold,,
2010,Vancouver,Biathlon,"NEUNER, Magdalena",GER,Women,10KM Pursuit,Gold,,
2010,Vancouver,Biathlon,"HAUSWALD, Simone",GER,Women,12.5KM Mass Start,Bronze,,
2010,Vancouver,Biathlon,"NEUNER, Magdalena",GER,Women,12.5KM Mass Start,Gold,,
2010,Vancouver,Biathlon,"BECK, Martina",GER,Women,4X6KM Relay,Bronze,,
2010,Vancouver,Biathlon,"HAUSWALD, Simone",GER,Women,4X6KM Relay,Bronze,,
2010,Vancouver,Biathlon,"HENKEL, Andrea",GER,Women,4X6KM Relay,Bronze,,
2010,Vancouver,Biathlon,"WILHELM, Kati",GER,Women,4X6KM Relay,Bronze,,
2010,Vancouver,Biathlon,"NEUNER, Magdalena",GER,Women,7.5KM,Silver,,
2010,Vancouver,Bobsleigh,"KUSKE, Kevin",GER,Men,Four-Man,Silver,,
2010,Vancouver,Bobsleigh,"LANGE, Andre",GER,Men,Four-Man,Silver,,
2010,Vancouver,Bobsleigh,"PUTZE, Martin",GER,Men,Four-Man,Silver,,
2010,Vancouver,Bobsleigh,"ROEDIGER, Alexander",GER,Men,Four-Man,Silver,,
2010,Vancouver,Bobsleigh,"KUSKE, Kevin",GER,Men,Two-Man,Gold,,
2010,Vancouver,Bobsleigh,"LANGE, Andre",GER,Men,Two-Man,Gold,,
2010,Vancouver,Bobsleigh,"ADJEI, Richard",GER,Men,Two-Man,Silver,,
2010,Vancouver,Bobsleigh,"FLORSCHUETZ, Thomas",GER,Men,Two-Man,Silver,,
2010,Vancouver,Bobsleigh,"HUBER, Anja",GER,Women,Individual,Bronze,,
2010,Vancouver,Bobsleigh,"SZYMKOWIAK, Kerstin",GER,Women,Individual,Silver,,
2010,Vancouver,Luge,"LEITNER, Patric",GER,Men,Doubles,Bronze,,
2010,Vancouver,Luge,"RESCH, Alexander",GER,Men,Doubles,Bronze,,
2010,Vancouver,Luge,"LOCH, Felix",GER,Men,Singles,Gold,,
2010,Vancouver,Luge,"MOELLER, David",GER,Men,Singles,Silver,,
2010,Vancouver,Luge,"GEISENBERGER, Natalie",GER,Women,Singles,Bronze,,
2010,Vancouver,Luge,"HUEFNER, Tatjana",GER,Women,Singles,Gold,,
2010,Vancouver,Skating,"SAVCHENKO, Aliona",GER,Women,Pairs,Bronze,,
2010,Vancouver,Skating,"SZOLKOWY, Robin",GER,Men,Pairs,Bronze,,
2010,Vancouver,Skating,"BECKERT, Stephanie",GER,Women,3000M,Silver,,
2010,Vancouver,Skating,"BECKERT, Stephanie",GER,Women,5000M,Silver,,
2010,Vancouver,Skating,"WOLF, Jenny",GER,Women,500M,Silver,,
2010,Vancouver,Skating,"ANSCHUTZ THOMS, Daniela",GER,Women,Team Pursuit,Gold,,
2010,Vancouver,Skating,"BECKERT, Stephanie",GER,Women,Team Pursuit,Gold,,
2010,Vancouver,Skating,"FRIESINGER-POSTMA, Anna",GER,Women,Team Pursuit,Gold,,
2010,Vancouver,Skating,"MATTSCHERODT, Katrin",GER,Women,Team Pursuit,Gold,,
2010,Vancouver,Skiing,"REBENSBURG, Viktoria",GER,Women,Giant Slalom,Gold,,
2010,Vancouver,Skiing,"RIESCH, Maria",GER,Women,Slalom,Gold,,
2010,Vancouver,Skiing,"RIESCH, Maria",GER,Women,Super Combined,Gold,,
2010,Vancouver,Skiing,"GOSSNER, Miriam",GER,Women,4X5KM Relay,Silver,,
2010,Vancouver,Skiing,"NYSTAD, Claudia",GER,Women,4X5KM Relay,Silver,,
2010,Vancouver,Skiing,"SACHENBACHER-STEHLE, Evi",GER,Women,4X5KM Relay,Silver,,
2010,Vancouver,Skiing,"ZELLER, Katrin",GER,Women,4X5KM Relay,Silver,,
2010,Vancouver,Skiing,"TEICHMANN, Axel",GER,Men,50KM,Silver,,
2010,Vancouver,Skiing,"ANGERER, Tobias",GER,Men,Combined 15 + 15KM Mass Start,Silver,,
2010,Vancouver,Skiing,"TEICHMANN, Axel",GER,Men,Team Sprint,Silver,,
2010,Vancouver,Skiing,"TSCHARNKE, Tim",GER,Men,Team Sprint,Silver,,
2010,Vancouver,Skiing,"NYSTAD, Claudia",GER,Women,Team Sprint,Gold,,
2010,Vancouver,Skiing,"SACHENBACHER-STEHLE, Evi",GER,Women,Team Sprint,Gold,,
2010,Vancouver,Skiing,"EDELMANN, Tino",GER,Men,"Team, 4X5 KM",Bronze,,
2010,Vancouver,Skiing,"FRENZEL, Eric",GER,Men,"Team, 4X5 KM",Bronze,,
2010,Vancouver,Skiing,"KIRCHEISEN, Bjoern",GER,Men,"Team, 4X5 KM",Bronze,,
2010,Vancouver,Skiing,"RYDZEK, Johannes",GER,Men,"Team, 4X5 KM",Bronze,,
2010,Vancouver,Skiing,"NEUMAYER, Michael",GER,Men,K120 Team (90M),Silver,,
2010,Vancouver,Skiing,"SCHMITT, Martin",GER,Men,K120 Team (90M),Silver,,
2010,Vancouver,Skiing,"UHRMANN, Michael",GER,Men,K120 Team (90M),Silver,,
2010,Vancouver,Skiing,"WANK, Andreas",GER,Men,K120 Team (90M),Silver,,
2010,Vancouver,Luge,"ZOEGGELER, Armin",ITA,Men,Singles,Bronze,,
2010,Vancouver,Skating,"FONTANA, Arianna",ITA,Women,500M,Bronze,,
2010,Vancouver,Skiing,"RAZZOLI, Giuliano",ITA,Men,Slalom,Gold,,
2010,Vancouver,Skiing,"PILLER COTTRER, Pietro",ITA,Men,15KM,Silver,,
2010,Vancouver,Skiing,"PITTIN, Alessandro",ITA,Men,"Individual, Ski Jumping K90 (70M)",Bronze,,
2010,Vancouver,Skating,"TAKAHASHI, Daisuke",JPN,Men,Individual,Bronze,,
2010,Vancouver,Skating,"ASADA, Mao",JPN,Women,Individual,Silver,,
2010,Vancouver,Skating,"KATO, Joji",JPN,Men,500M,Bronze,,
2010,Vancouver,Skating,"NAGASHIMA, Keiichiro",JPN,Men,500M,Silver,,
2010,Vancouver,Skating,"HOZUMI, Masako",JPN,Women,Team Pursuit,Silver,,
2010,Vancouver,Skating,"KODAIRA, Nao",JPN,Women,Team Pursuit,Silver,,
2010,Vancouver,Skating,"TABATA, Maki",JPN,Women,Team Pursuit,Silver,,
2010,Vancouver,Biathlon,"KHRUSTALEVA, Elena",KAZ,Women,15KM,Silver,,
2010,Vancouver,Skating,"KIM, Yuna",KOR,Women,Individual,Gold,,
2010,Vancouver,Skating,"LEE, Jung-Su",KOR,Men,1000M,Gold,,
2010,Vancouver,Skating,"LEE, Ho-Suk",KOR,Men,1000M,Silver,,
2010,Vancouver,Skating,"PARK, Seung-Hi",KOR,Women,1000M,Bronze,,
2010,Vancouver,Skating,"LEE, Jung-Su",KOR,Men,1500M,Gold,,
2010,Vancouver,Skating,"PARK, Seung-Hi",KOR,Women,1500M,Bronze,,
2010,Vancouver,Skating,"LEE, Eun-Byul",KOR,Women,1500M,Silver,,
2010,Vancouver,Skating,"KIM, Seoung-Il",KOR,Men,5000M Relay,Silver,,
2010,Vancouver,Skating,"KWAK, Yoon-Gy",KOR,Men,5000M Relay,Silver,,
2010,Vancouver,Skating,"LEE, Ho-Suk",KOR,Men,5000M Relay,Silver,,
2010,Vancouver,Skating,"LEE, Jung-Su",KOR,Men,5000M Relay,Silver,,
2010,Vancouver,Skating,"SUNG, Si-Bak",KOR,Men,5000M Relay,Silver,,
2010,Vancouver,Skating,"SUNG, Si-Bak",KOR,Men,500M,Silver,,
2010,Vancouver,Skating,"LEE, Seung-Hoon",KOR,Men,10000M,Gold,,
2010,Vancouver,Skating,"MO, Tae-Bum",KOR,Men,1000M,Silver,,
2010,Vancouver,Skating,"LEE, Seung-Hoon",KOR,Men,5000M,Silver,,
2010,Vancouver,Skating,"MO, Tae-Bum",KOR,Men,500M,Gold,,
2010,Vancouver,Skating,"LEE, Sang-Hwa",KOR,Women,500M,Gold,,
2010,Vancouver,Bobsleigh,"DUKURS, Martins",LAT,Men,Individual,Silver,,
2010,Vancouver,Luge,"SICS, Andris",LAT,Men,Doubles,Silver,,
2010,Vancouver,Luge,"SICS, Juris",LAT,Men,Doubles,Silver,,
2010,Vancouver,Skating,"de JONG, Bob",NED,Men,10000M,Bronze,,
2010,Vancouver,Skating,"van RIESSEN, Laurine",NED,Women,1000M,Bronze,,
2010,Vancouver,Skating,"GERRITSEN, Annette",NED,Women,1000M,Silver,,
2010,Vancouver,Skating,"TUITERT, Mark",NED,Men,1500M,Gold,,
2010,Vancouver,Skating,"WUST, Ireen",NED,Women,1500M,Gold,,
2010,Vancouver,Skating,"KRAMER, Sven",NED,Men,5000M,Gold,,
2010,Vancouver,Skating,"BLOKHUIJSEN, Jan",NED,Men,Team Pursuit,Bronze,,
2010,Vancouver,Skating,"KRAMER, Sven",NED,Men,Team Pursuit,Bronze,,
2010,Vancouver,Skating,"KUIPERS, Simon",NED,Men,Team Pursuit,Bronze,,
2010,Vancouver,Skating,"TUITERT, Mark",NED,Men,Team Pursuit,Bronze,,
2010,Vancouver,Skiing,"SAUERBREIJ, Nicolien",NED,Women,Giant Parallel Slalom,Gold,,
2010,Vancouver,Biathlon,"SVENDSEN, Emil Hegle",NOR,Men,10KM,Silver,,
2010,Vancouver,Biathlon,"BERGER, Tora",NOR,Women,15KM,Gold,,
2010,Vancouver,Biathlon,"SVENDSEN, Emil Hegle",NOR,Men,20KM,Gold,,
2010,Vancouver,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,20KM,Silver,,
2010,Vancouver,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,4X7.5KM Relay,Gold,,
2010,Vancouver,Biathlon,"BOE, Tarjei",NOR,Men,4X7.5KM Relay,Gold,,
2010,Vancouver,Biathlon,"HANEVOLD, Halvard",NOR,Men,4X7.5KM Relay,Gold,,
2010,Vancouver,Biathlon,"SVENDSEN, Emil Hegle",NOR,Men,4X7.5KM Relay,Gold,,
2010,Vancouver,Curling,"LOEVOLD, Thomas",NOR,Men,Curling,Silver,,
2010,Vancouver,Curling,"NERGAARD, Torger",NOR,Men,Curling,Silver,,
2010,Vancouver,Curling,"PETERSSON, Haavard Vad",NOR,Men,Curling,Silver,,
2010,Vancouver,Curling,"SVAE, Christoffer",NOR,Men,Curling,Silver,,
2010,Vancouver,Curling,"ULSRUD, Thomas",NOR,Men,Curling,Silver,,
2010,Vancouver,Skating,"BOKKO, Havard",NOR,Men,1500M,Bronze,,
2010,Vancouver,Skiing,"SVINDAL, Aksel Lund",NOR,Men,Downhill,Silver,,
2010,Vancouver,Skiing,"SVINDAL, Aksel Lund",NOR,Men,Giant Slalom,Bronze,,
2010,Vancouver,Skiing,"JANSRUD, Kjetil",NOR,Men,Giant Slalom,Silver,,
2010,Vancouver,Skiing,"SVINDAL, Aksel Lund",NOR,Men,Super-G,Gold,,
2010,Vancouver,Skiing,"BJOERGEN, Marit",NOR,Women,10KM,Bronze,,
2010,Vancouver,Skiing,"BJOERGEN, Marit",NOR,Women,30KM,Silver,,
2010,Vancouver,Skiing,"BERGER, Lars",NOR,Men,4X10KM Relay,Silver,,
2010,Vancouver,Skiing,"HJELMESET, Odd-Bjoern",NOR,Men,4X10KM Relay,Silver,,
2010,Vancouver,Skiing,"JOHNSRUD SUNDBY, Martin",NOR,Men,4X10KM Relay,Silver,,
2010,Vancouver,Skiing,"NORTHUG, Petter",NOR,Men,4X10KM Relay,Silver,,
2010,Vancouver,Skiing,"BJOERGEN, Marit",NOR,Women,4X5KM Relay,Gold,,
2010,Vancouver,Skiing,"JOHAUG, Therese",NOR,Women,4X5KM Relay,Gold,,
2010,Vancouver,Skiing,"SKOFTERUD, Vibeke W",NOR,Women,4X5KM Relay,Gold,,
2010,Vancouver,Skiing,"STEIRA, Kristin Stoermer",NOR,Women,4X5KM Relay,Gold,,
2010,Vancouver,Skiing,"NORTHUG, Petter",NOR,Men,50KM,Gold,,
2010,Vancouver,Skiing,"BJOERGEN, Marit",NOR,Women,Combined 7.5 + 7.5Km Mass Start,Gold,,
2010,Vancouver,Skiing,"NORTHUG, Petter",NOR,Men,Sprint 1.5KM,Bronze,,
2010,Vancouver,Skiing,"BJOERGEN, Marit",NOR,Women,Sprint 1.5KM,Gold,,
2010,Vancouver,Skiing,"NORTHUG, Petter",NOR,Men,Team Sprint,Gold,,
2010,Vancouver,Skiing,"PETTERSEN, Oeystein",NOR,Men,Team Sprint,Gold,,
2010,Vancouver,Skiing,"GROENVOLD, Audun",NOR,Men,Ski Cross,Bronze,,
2010,Vancouver,Skiing,"BERNTSEN, Hedda",NOR,Women,Ski Cross,Silver,,
2010,Vancouver,Skiing,"BARDAL, Anders",NOR,Men,K120 Team (90M),Bronze,,
2010,Vancouver,Skiing,"EVENSEN, Johan Remen",NOR,Men,K120 Team (90M),Bronze,,
2010,Vancouver,Skiing,"HILDE, Tom",NOR,Men,K120 Team (90M),Bronze,,
2010,Vancouver,Skiing,"JACOBSEN, Anders",NOR,Men,K120 Team (90M),Bronze,,
2010,Vancouver,Skating,"BACHLEDA-CURUS, Katarzyna",POL,Women,Team Pursuit,Bronze,,
2010,Vancouver,Skating,"WOZNIAK, Katarzyna",POL,Women,Team Pursuit,Bronze,,
2010,Vancouver,Skating,"ZLOTKOWSKA, Luiza",POL,Women,Team Pursuit,Bronze,,
2010,Vancouver,Skiing,"KOWALCZYK, Justyna",POL,Women,30KM,Gold,,
2010,Vancouver,Skiing,"KOWALCZYK, Justyna",POL,Women,Combined 7.5 + 7.5Km Mass Start,Bronze,,
2010,Vancouver,Skiing,"KOWALCZYK, Justyna",POL,Women,Sprint 1.5KM,Silver,,
2010,Vancouver,Skiing,"MALYSZ, Adam",POL,Men,K120 Individual (90M),Silver,,
2010,Vancouver,Skiing,"MALYSZ, Adam",POL,Men,K90 Individual (70M),Silver,,
2010,Vancouver,Biathlon,"ZAITSEVA, Olga",RUS,Women,12.5KM Mass Start,Silver,,
2010,Vancouver,Biathlon,"USTYUGOV, Evgeny",RUS,Men,15KM Mass Start,Gold,,
2010,Vancouver,Biathlon,"BOGALIY-TITOVETS, Anna",RUS,Women,4X6KM Relay,Gold,,
2010,Vancouver,Biathlon,"MEDVEDTSEVA, Olga",RUS,Women,4X6KM Relay,Gold,,
2010,Vancouver,Biathlon,"SLEPTSOVA, Svetlana",RUS,Women,4X6KM Relay,Gold,,
2010,Vancouver,Biathlon,"ZAITSEVA, Olga",RUS,Women,4X6KM Relay,Gold,,
2010,Vancouver,Biathlon,"SHIPULIN, Anton",RUS,Men,4X7.5KM Relay,Bronze,,
2010,Vancouver,Biathlon,"TCHEREZOV, Ivan",RUS,Men,4X7.5KM Relay,Bronze,,
2010,Vancouver,Biathlon,"TCHOUDOV, Maxim",RUS,Men,4X7.5KM Relay,Bronze,,
2010,Vancouver,Biathlon,"USTYUGOV, Evgeny",RUS,Men,4X7.5KM Relay,Bronze,,
2010,Vancouver,Bobsleigh,"VOEVODA, Alexey",RUS,Men,Two-Man,Bronze,,
2010,Vancouver,Bobsleigh,"ZUBKOV, Alexsandr",RUS,Men,Two-Man,Bronze,,
2010,Vancouver,Bobsleigh,"TRETYAKOV, Alexander",RUS,Men,Individual,Bronze,,
2010,Vancouver,Skating,"DOMNINA, Oksana",RUS,Women,Ice Dancing,Bronze,,
2010,Vancouver,Skating,"SHABALIN, Maxim",RUS,Men,Ice Dancing,Bronze,,
2010,Vancouver,Skating,"PLYUSHCHENKO, Evgeny",RUS,Men,Individual,Silver,,
2010,Vancouver,Skating,"SKOBREV, Ivan",RUS,Men,10000M,Silver,,
2010,Vancouver,Skating,"SKOBREV, Ivan",RUS,Men,5000M,Bronze,,
2010,Vancouver,Skiing,"KRIUKOV, Nikita",RUS,Men,Sprint 1.5KM,Gold,,
2010,Vancouver,Skiing,"PANZHINSKIY, Alexander",RUS,Men,Sprint 1.5KM,Silver,,
2010,Vancouver,Skiing,"MORILOV, Nikolay",RUS,Men,Team Sprint,Bronze,,
2010,Vancouver,Skiing,"PETUKHOV, Alexey",RUS,Men,Team Sprint,Bronze,,
2010,Vancouver,Skiing,"KHAZOVA, Irina",RUS,Women,Team Sprint,Bronze,,
2010,Vancouver,Skiing,"KOROSTELEVA, Natalia",RUS,Women,Team Sprint,Bronze,,
2010,Vancouver,Skiing,"ILYUKHINA, Ekaterina",RUS,Women,Giant Parallel Slalom,Silver,,
2010,Vancouver,Skiing,"MAZE, Tina",SLO,Women,Giant Slalom,Silver,,
2010,Vancouver,Skiing,"MAZE, Tina",SLO,Women,Super-G,Silver,,
2010,Vancouver,Skiing,"MAJDIC, Petra",SLO,Women,Sprint 1.5KM,Bronze,,
2010,Vancouver,Curling,"EGGLER, Markus",SUI,Men,Curling,Bronze,,
2010,Vancouver,Curling,"HAUSER, Jan",SUI,Men,Curling,Bronze,,
2010,Vancouver,Curling,"MUELLER, Toni",SUI,Men,Curling,Bronze,,
2010,Vancouver,Curling,"STOECKLI, Ralph",SUI,Men,Curling,Bronze,,
2010,Vancouver,Curling,"STRUEBIN, Simon",SUI,Men,Curling,Bronze,,
2010,Vancouver,Skiing,"DEFAGO, Didier",SUI,Men,Downhill,Gold,,
2010,Vancouver,Skiing,"JANKA, Carlo",SUI,Men,Giant Slalom,Gold,,
2010,Vancouver,Skiing,"ZURBRIGGEN, Silvan",SUI,Men,Super Combined,Bronze,,
2010,Vancouver,Skiing,"COLOGNA, Dario",SUI,Men,15KM,Gold,,
2010,Vancouver,Skiing,"SCHMID, Michael",SUI,Men,Ski Cross,Gold,,
2010,Vancouver,Skiing,"AMMANN, Simon",SUI,Men,K120 Individual (90M),Gold,,
2010,Vancouver,Skiing,"AMMANN, Simon",SUI,Men,K90 Individual (70M),Gold,,
2010,Vancouver,Skiing,"NOBS, Olivia",SUI,Women,Snowboard Cross,Bronze,,
2010,Vancouver,Biathlon,"KUZMINA, Anastazia",SVK,Women,10KM Pursuit,Silver,,
2010,Vancouver,Biathlon,"HURAJT, Pavol",SVK,Men,15KM Mass Start,Bronze,,
2010,Vancouver,Biathlon,"KUZMINA, Anastazia",SVK,Women,7.5KM,Gold,,
2010,Vancouver,Biathlon,"FERRY, Bjorn",SWE,Men,12.5Km Pursuit,Gold,,
2010,Vancouver,Curling,"BERGSTROEM, Kajsa",SWE,Women,Curling,Gold,,
2010,Vancouver,Curling,"SVAERD, Anna",SWE,Women,Curling,Gold,,
2010,Vancouver,Curling,"LINDAHL, Cathrine",SWE,Women,Curling,Gold,,
2010,Vancouver,Curling,"LUND, Eva",SWE,Women,Curling,Gold,,
2010,Vancouver,Curling,"NORBERG, Anette",SWE,Women,Curling,Gold,,
2010,Vancouver,Skiing,"MYHRER, Andre",SWE,Men,Slalom,Bronze,,
2010,Vancouver,Skiing,"PAERSON, Anja",SWE,Women,Super Combined,Bronze,,
2010,Vancouver,Skiing,"KALLA, Charlotte",SWE,Women,10KM,Gold,,
2010,Vancouver,Skiing,"HELLNER, Marcus",SWE,Men,4X10KM Relay,Gold,,
2010,Vancouver,Skiing,"OLSSON, Johan",SWE,Men,4X10KM Relay,Gold,,
2010,Vancouver,Skiing,"RICHARDSSON, Daniel",SWE,Men,4X10KM Relay,Gold,,
2010,Vancouver,Skiing,"SOEDERGREN, Anders",SWE,Men,4X10KM Relay,Gold,,
2010,Vancouver,Skiing,"OLSSON, Johan",SWE,Men,50KM,Bronze,,
2010,Vancouver,Skiing,"OLSSON, Johan",SWE,Men,Combined 15 + 15KM Mass Start,Bronze,,
2010,Vancouver,Skiing,"HELLNER, Marcus",SWE,Men,Combined 15 + 15KM Mass Start,Gold,,
2010,Vancouver,Skiing,"HAAG, Anna",SWE,Women,Combined 7.5 + 7.5Km Mass Start,Silver,,
2010,Vancouver,Skiing,"HAAG, Anna",SWE,Women,Team Sprint,Silver,,
2010,Vancouver,Skiing,"KALLA, Charlotte",SWE,Women,Team Sprint,Silver,,
2010,Vancouver,Bobsleigh,"HOLCOMB, Steven",USA,Men,Four-Man,Gold,,
2010,Vancouver,Bobsleigh,"MESLER, Steve",USA,Men,Four-Man,Gold,,
2010,Vancouver,Bobsleigh,"OLSEN, Justin",USA,Men,Four-Man,Gold,,
2010,Vancouver,Bobsleigh,"TOMASEVICZ, Curtis",USA,Men,Four-Man,Gold,,
2010,Vancouver,Bobsleigh,"MEYERS, Elana",USA,Women,Two-Man,Bronze,,
2010,Vancouver,Bobsleigh,"PAC, Erin",USA,Women,Two-Man,Bronze,,
2010,Vancouver,Ice Hockey,"BACKES, David",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"BROWN, Dustin",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"CALLAHAN, Ryan",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"DRURY, Chris",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"GLEASON, Tim",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"JOHNSON, Erik",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"JOHNSON, Jack",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"KANE, Patrick",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"KESLER, Ryan",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"KESSEL, Phil",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"LANGENBRUNNER, Jamie",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"MALONE, Ryan",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"MILLER, Ryan",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"ORPIK, Brooks",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"PARISE, Zach",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"PAVELSKI, Joe",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"QUICK, Jonathan",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"RAFALSKI, Brian",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"RYAN, Bobby",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"STASTNY, Paul",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"SUTER, Ryan",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"THOMAS, Tim",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"WHITNEY, Ryan",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"BELLAMY, Kacey",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"CAHOW, Caitlin",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"CHESSON, Lisa",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"CHU, Julie",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"DARWITZ, Natalie",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"DUGGAN, Meghan",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"ENGSTROM, Molly",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"KNIGHT, Hilary",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"LAMOUREUX, Jocelyne",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"LAMOUREUX, Monique",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"LAWLER, Erika",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"MARVIN, Gigi",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"McLAUGHLIN, Brianne",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"POTTER, Jenny",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"RUGGIERO, Angela",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"SCHAUS, Molly",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"STACK, Kelli",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"THATCHER, Karen",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"VETTER, Jessie",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"WEILAND, Kerry",USA,Women,Ice Hockey,Silver,,
